gun,saat,sicaklik,durum
875,20,9.4,Normal
875,21,8.0,Normal
875,22,6.9,Normal
875,23,6.2,Normal
876,0,5.6,Normal
876,1,5.2,Normal
876,2,4.6,Normal
876,3,6.1,Normal
876,4,7.8,Normal
876,5,9.7,Normal
876,6,11.6,Normal
876,7,13.3,Normal
876,8,14.8,Normal
876,9,15.6,Normal
876,10,16.6,Normal
876,11,17.0,Normal
876,12,16.8,Normal
876,13,16.5,Normal
876,14,16.4,Normal
876,15,15.4,Normal
876,16,13.2,Normal
876,17,11.1,Normal
876,18,10.2,Normal
876,19,10.0,Normal
876,20,8.2,Normal
876,21,7.4,Normal
876,22,6.9,Normal
876,23,6.4,Normal
877,0,6.0,Normal
877,1,5.0,Normal
877,2,4.7,Normal
877,3,6.6,Normal
877,4,8.6,Normal
877,5,10.9,Normal
877,6,12.8,Normal
877,7,14.8,Normal
877,8,16.5,Normal
877,9,17.9,Normal
877,10,18.6,Normal
877,11,18.9,Normal
877,12,19.2,Normal
877,13,19.5,Normal
877,14,19.0,Normal
877,15,17.6,Normal
877,16,15.5,Normal
877,17,13.5,Normal
877,18,12.3,Normal
877,19,11.7,Normal
877,20,10.9,Normal
877,21,10.5,Normal
877,22,10.3,Normal
877,23,10.0,Normal
878,0,9.5,Normal
878,1,8.8,Normal
878,2,9.1,Normal
878,3,10.4,Normal
878,4,12.5,Normal
878,5,14.5,Normal
878,6,16.4,Normal
878,7,18.2,Normal
878,8,19.3,Normal
878,9,18.6,Normal
878,10,18.7,Normal
878,11,20.0,Normal
878,12,20.0,Normal
878,13,17.2,Normal
878,14,17.1,Normal
878,15,17.2,Normal
878,16,15.1,Normal
878,17,13.9,Normal
878,18,12.8,Normal
878,19,11.3,Normal
878,20,10.0,Normal
878,21,9.6,Normal
878,22,9.4,Normal
878,23,8.9,Normal
879,0,8.8,Normal
879,1,8.0,Normal
879,2,7.9,Normal
879,3,9.3,Normal
879,4,10.9,Normal
879,5,12.9,Normal
879,6,14.9,Normal
879,7,16.6,Normal
879,8,17.8,Normal
879,9,18.8,Normal
879,10,19.6,Normal
879,11,20.2,Normal
879,12,20.5,Normal
879,13,20.7,Normal
879,14,20.1,Normal
879,15,18.6,Normal
879,16,16.0,Normal
879,17,13.9,Normal
879,18,12.7,Normal
879,19,11.3,Normal
879,20,10.1,Normal
879,21,8.8,Normal
879,22,8.1,Normal
879,23,7.8,Normal
880,0,7.4,Normal
880,1,6.5,Normal
880,2,6.2,Normal
880,3,8.1,Normal
880,4,9.9,Normal
880,5,12.2,Normal
880,6,14.4,Normal
880,7,16.5,Normal
880,8,18.1,Normal
880,9,19.6,Normal
880,10,20.5,Normal
880,11,20.9,Normal
880,12,20.8,Normal
880,13,20.9,Normal
880,14,21.0,Normal
880,15,20.7,Normal
880,16,18.1,Normal
880,17,15.7,Normal
880,18,14.3,Normal
880,19,12.8,Normal
880,20,11.6,Normal
880,21,11.4,Normal
880,22,11.2,Normal
880,23,10.4,Normal
881,0,9.8,Normal
881,1,8.6,Normal
881,2,8.7,Normal
881,3,10.2,Normal
881,4,13.4,Normal
881,5,15.9,Normal
881,6,18.0,Normal
881,7,19.9,Normal
881,8,21.6,Normal
881,9,22.9,Normal
881,10,23.5,Normal
881,11,23.8,Normal
881,12,24.3,Normal
881,13,23.7,Normal
881,14,23.1,Normal
881,15,22.2,Normal
881,16,20.6,Normal
881,17,18.1,Normal
881,18,16.2,Normal
881,19,14.5,Normal
881,20,13.6,Normal
881,21,12.8,Normal
881,22,12.5,Normal
881,23,12.4,Normal
882,0,12.5,Normal
882,1,12.9,Normal
882,2,12.1,Normal
882,3,13.0,Normal
882,4,16.4,Normal
882,5,18.5,Normal
882,6,20.3,Normal
882,7,19.1,Normal
882,8,19.3,Normal
882,9,21.6,Normal
882,10,22.4,Normal
882,11,22.4,Normal
882,12,22.6,Normal
882,13,22.5,Normal
882,14,21.1,Normal
882,15,20.6,Normal
882,16,14.4,Normal
882,17,13.1,Normal
882,18,12.6,Normal
882,19,12.4,Normal
882,20,12.1,Normal
882,21,11.2,Normal
882,22,10.6,Normal
882,23,10.1,Normal
883,0,9.9,Normal
883,1,10.6,Normal
883,2,10.4,Normal
883,3,11.4,Normal
883,4,13.6,Normal
883,5,15.5,Normal
883,6,17.6,Normal
883,7,20.3,Normal
883,8,20.4,Normal
883,9,20.7,Normal
883,10,21.7,Normal
883,11,19.4,Normal
883,12,20.7,Normal
883,13,20.5,Normal
883,14,19.1,Normal
883,15,17.5,Normal
883,16,14.5,Normal
883,17,13.4,Normal
883,18,12.4,Normal
883,19,11.6,Normal
883,20,10.9,Normal
883,21,10.4,Normal
883,22,9.8,Normal
883,23,9.5,Normal
884,0,9.2,Normal
884,1,8.3,Normal
884,2,8.2,Normal
884,3,9.7,Normal
884,4,12.2,Normal
884,5,14.2,Normal
884,6,16.4,Normal
884,7,19.1,Normal
884,8,20.0,Normal
884,9,21.2,Normal
884,10,22.1,Normal
884,11,22.2,Normal
884,12,22.0,Normal
884,13,21.4,Normal
884,14,20.5,Normal
884,15,19.2,Normal
884,16,17.0,Normal
884,17,15.0,Normal
884,18,13.3,Normal
884,19,11.7,Normal
884,20,9.8,Normal
884,21,9.5,Normal
884,22,9.0,Normal
884,23,8.7,Normal
885,0,8.5,Normal
885,1,8.2,Normal
885,2,7.7,Normal
885,3,8.3,Normal
885,4,10.7,Normal
885,5,13.4,Normal
885,6,15.5,Normal
885,7,16.5,Normal
885,8,17.7,Normal
885,9,18.0,Normal
885,10,18.0,Normal
885,11,15.7,Normal
885,12,16.2,Normal
885,13,17.1,Normal
885,14,15.9,Normal
885,15,15.3,Normal
885,16,14.7,Normal
885,17,12.5,Normal
885,18,10.8,Normal
885,19,9.8,Normal
885,20,8.8,Normal
885,21,8.7,Normal
885,22,8.5,Normal
885,23,7.6,Normal
886,0,7.0,Normal
886,1,5.5,Normal
886,2,5.2,Normal
886,3,7.5,Normal
886,4,11.2,Normal
886,5,13.6,Normal
886,6,15.7,Normal
886,7,16.7,Normal
886,8,17.7,Normal
886,9,18.9,Normal
886,10,19.2,Normal
886,11,20.2,Normal
886,12,19.9,Normal
886,13,19.3,Normal
886,14,18.4,Normal
886,15,17.5,Normal
886,16,16.1,Normal
886,17,13.5,Normal
886,18,11.8,Normal
886,19,10.6,Normal
886,20,9.0,Normal
886,21,8.4,Normal
886,22,8.0,Normal
886,23,7.8,Normal
887,0,7.8,Normal
887,1,7.1,Normal
887,2,7.3,Normal
887,3,9.4,Normal
887,4,13.5,Normal
887,5,15.9,Normal
887,6,18.0,Normal
887,7,20.4,Normal
887,8,20.7,Normal
887,9,22.5,Normal
887,10,23.0,Normal
887,11,22.6,Normal
887,12,22.8,Normal
887,13,22.8,Normal
887,14,22.2,Normal
887,15,21.4,Normal
887,16,19.4,Normal
887,17,17.5,Normal
887,18,15.9,Normal
887,19,14.5,Normal
887,20,12.6,Normal
887,21,11.4,Normal
887,22,10.8,Normal
887,23,10.3,Normal
888,0,9.3,Normal
888,1,8.0,Normal
888,2,7.6,Normal
888,3,9.3,Normal
888,4,13.0,Normal
888,5,15.3,Normal
888,6,16.8,Normal
888,7,17.9,Normal
888,8,18.6,Normal
888,9,19.3,Normal
888,10,19.9,Normal
888,11,20.2,Normal
888,12,20.2,Normal
888,13,18.1,Normal
888,14,17.8,Normal
888,15,16.0,Normal
888,16,15.2,Normal
888,17,13.6,Normal
888,18,12.2,Normal
888,19,10.6,Normal
888,20,9.9,Normal
888,21,8.8,Normal
888,22,8.0,Normal
888,23,7.4,Normal
889,0,6.8,Normal
889,1,6.8,Normal
889,2,6.4,Normal
889,3,7.4,Normal
889,4,8.3,Normal
889,5,10.0,Normal
889,6,12.2,Normal
889,7,13.8,Normal
889,8,14.8,Normal
889,9,15.4,Normal
889,10,17.8,Normal
889,11,14.0,Normal
889,12,12.6,Normal
889,13,10.2,Normal
889,14,9.2,Normal
889,15,9.1,Normal
889,16,9.0,Normal
889,17,8.7,Normal
889,18,8.5,Normal
889,19,8.2,Normal
889,20,7.8,Normal
889,21,7.4,Normal
889,22,6.8,Normal
889,23,6.6,Normal
890,0,6.1,Normal
890,1,8.1,Normal
890,2,8.1,Normal
890,3,8.4,Normal
890,4,9.0,Normal
890,5,10.4,Normal
890,6,12.4,Normal
890,7,14.1,Normal
890,8,15.3,Normal
890,9,16.1,Normal
890,10,17.1,Normal
890,11,16.7,Normal
890,12,17.1,Normal
890,13,16.1,Normal
890,14,15.4,Normal
890,15,14.6,Normal
890,16,12.8,Normal
890,17,10.9,Normal
890,18,10.5,Normal
890,19,9.7,Normal
890,20,8.7,Normal
890,21,8.0,Normal
890,22,7.3,Normal
890,23,6.5,Normal
891,0,5.8,Normal
891,1,5.9,Normal
891,2,5.5,Normal
891,3,7.0,Normal
891,4,8.5,Normal
891,5,10.5,Normal
891,6,12.6,Normal
891,7,14.8,Normal
891,8,16.8,Normal
891,9,18.3,Normal
891,10,19.5,Normal
891,11,20.1,Normal
891,12,20.3,Normal
891,13,20.5,Normal
891,14,20.1,Normal
891,15,19.6,Normal
891,16,18.3,Normal
891,17,16.3,Normal
891,18,14.8,Normal
891,19,13.0,Normal
891,20,11.6,Normal
891,21,11.0,Normal
891,22,10.2,Normal
891,23,9.6,Normal
892,0,9.0,Normal
892,1,8.2,Normal
892,2,8.0,Normal
892,3,9.2,Normal
892,4,10.7,Normal
892,5,12.6,Normal
892,6,14.8,Normal
892,7,16.7,Normal
892,8,18.2,Normal
892,9,19.4,Normal
892,10,19.8,Normal
892,11,20.4,Normal
892,12,20.5,Normal
892,13,20.7,Normal
892,14,20.1,Normal
892,15,19.3,Normal
892,16,17.9,Normal
892,17,16.2,Normal
892,18,14.6,Normal
892,19,13.0,Normal
892,20,11.5,Normal
892,21,10.7,Normal
892,22,9.9,Normal
892,23,9.0,Normal
893,0,8.5,Normal
893,1,7.9,Normal
893,2,7.4,Normal
893,3,9.1,Normal
893,4,10.8,Normal
893,5,12.9,Normal
893,6,15.0,Normal
893,7,17.0,Normal
893,8,18.4,Normal
893,9,19.6,Normal
893,10,20.5,Normal
893,11,21.3,Normal
893,12,21.9,Normal
893,13,21.8,Normal
893,14,21.3,Normal
893,15,20.5,Normal
893,16,18.8,Normal
893,17,16.6,Normal
893,18,15.4,Normal
893,19,14.0,Normal
893,20,12.9,Normal
893,21,12.0,Normal
893,22,11.3,Normal
893,23,10.6,Normal
894,0,10.0,Normal
894,1,8.9,Normal
894,2,8.5,Normal
894,3,10.0,Normal
894,4,13.2,Normal
894,5,15.4,Normal
894,6,17.1,Normal
894,7,18.8,Normal
894,8,20.4,Normal
894,9,21.8,Normal
894,10,22.8,Normal
894,11,23.4,Normal
894,12,23.7,Normal
894,13,23.3,Normal
894,14,22.9,Normal
894,15,22.2,Normal
894,16,20.4,Normal
894,17,17.7,Normal
894,18,14.9,Normal
894,19,14.5,Normal
894,20,14.1,Normal
894,21,13.0,Normal
894,22,12.3,Normal
894,23,11.7,Normal
895,0,11.2,Normal
895,1,10.5,Normal
895,2,10.4,Normal
895,3,11.9,Normal
895,4,14.7,Normal
895,5,16.8,Normal
895,6,18.8,Normal
895,7,20.7,Normal
895,8,22.2,Normal
895,9,23.2,Normal
895,10,23.9,Normal
895,11,25.1,Normal
895,12,24.2,Normal
895,13,23.7,Normal
895,14,20.3,Normal
895,15,20.0,Normal
895,16,18.9,Normal
895,17,16.3,Normal
895,18,15.4,Normal
895,19,14.7,Normal
895,20,14.0,Normal
895,21,13.2,Normal
895,22,12.4,Normal
895,23,11.5,Normal
896,0,11.0,Normal
896,1,9.9,Normal
896,2,9.8,Normal
896,3,11.8,Normal
896,4,14.3,Normal
896,5,16.4,Normal
896,6,18.3,Normal
896,7,20.1,Normal
896,8,21.4,Normal
896,9,22.4,Normal
896,10,23.2,Normal
896,11,23.7,Normal
896,12,24.1,Normal
896,13,23.7,Normal
896,14,22.4,Normal
896,15,21.0,Normal
896,16,20.1,Normal
896,17,18.0,Normal
896,18,16.7,Normal
896,19,15.6,Normal
896,20,14.3,Normal
896,21,13.0,Normal
896,22,12.4,Normal
896,23,11.9,Normal
897,0,11.4,Normal
897,1,11.1,Normal
897,2,10.7,Normal
897,3,12.4,Normal
897,4,15.3,Normal
897,5,17.5,Normal
897,6,19.6,Normal
897,7,21.6,Normal
897,8,23.4,Normal
897,9,24.5,Normal
897,10,25.4,Normal
897,11,24.9,Normal
897,12,20.2,Normal
897,13,21.5,Normal
897,14,19.7,Normal
897,15,19.8,Normal
897,16,19.5,Normal
897,17,18.0,Normal
897,18,17.2,Normal
897,19,15.1,Normal
897,20,13.9,Normal
897,21,13.7,Normal
897,22,13.1,Normal
897,23,12.8,Normal
898,0,12.5,Normal
898,1,11.1,Normal
898,2,10.6,Normal
898,3,12.0,Normal
898,4,14.8,Normal
898,5,17.1,Normal
898,6,19.5,Normal
898,7,21.9,Normal
898,8,23.5,Normal
898,9,24.8,Normal
898,10,25.6,Normal
898,11,24.6,Normal
898,12,24.0,Normal
898,13,22.2,Normal
898,14,22.2,Normal
898,15,21.8,Normal
898,16,20.4,Normal
898,17,18.6,Normal
898,18,17.6,Normal
898,19,16.8,Normal
898,20,16.4,Normal
898,21,14.8,Normal
898,22,13.8,Normal
898,23,13.2,Normal
899,0,12.7,Normal
899,1,12.3,Normal
899,2,12.3,Normal
899,3,13.9,Normal
899,4,16.8,Normal
899,5,19.3,Normal
899,6,21.5,Normal
899,7,23.7,Normal
899,8,24.0,Normal
899,9,25.5,Normal
899,10,23.3,Normal
899,11,22.9,Normal
899,12,23.7,Normal
899,13,22.9,Normal
899,14,23.2,Normal
899,15,23.0,Normal
899,16,21.0,Normal
899,17,18.9,Normal
899,18,18.5,Normal
899,19,16.8,Normal
899,20,15.7,Normal
899,21,15.0,Normal
899,22,14.3,Normal
899,23,13.7,Normal
900,0,13.1,Normal
900,1,12.3,Normal
900,2,12.0,Normal
900,3,13.2,Normal
900,4,15.1,Normal
900,5,16.9,Normal
900,6,19.0,Normal
900,7,21.3,Normal
900,8,23.2,Normal
900,9,24.7,Normal
900,10,24.8,Normal
900,11,25.2,Normal
900,12,20.1,Normal
900,13,19.2,Normal
900,14,16.9,Normal
900,15,18.1,Normal
900,16,17.2,Normal
900,17,15.5,Normal
900,18,14.4,Normal
900,19,14.0,Normal
900,20,14.2,Normal
900,21,13.6,Normal
900,22,12.6,Normal
900,23,11.5,Normal
901,0,11.0,Normal
901,1,11.6,Normal
901,2,11.4,Normal
901,3,12.2,Normal
901,4,13.0,Normal
901,5,14.1,Normal
901,6,15.8,Normal
901,7,17.1,Normal
901,8,19.1,Normal
901,9,19.2,Normal
901,10,19.0,Normal
901,11,18.4,Normal
901,12,20.3,Normal
901,13,17.6,Normal
901,14,17.6,Normal
901,15,17.1,Normal
901,16,16.2,Normal
901,17,14.0,Normal
901,18,12.5,Normal
901,19,11.3,Normal
901,20,10.4,Normal
901,21,9.1,Normal
901,22,8.0,Normal
901,23,7.2,Normal
902,0,6.7,Normal
902,1,7.2,Normal
902,2,6.8,Normal
902,3,7.7,Normal
902,4,8.8,Normal
902,5,10.3,Normal
902,6,12.1,Normal
902,7,13.9,Normal
902,8,15.3,Normal
902,9,16.8,Normal
902,10,18.1,Normal
902,11,19.0,Normal
902,12,19.2,Normal
902,13,18.4,Normal
902,14,17.9,Normal
902,15,17.1,Normal
902,16,15.8,Normal
902,17,13.3,Normal
902,18,11.6,Normal
902,19,10.2,Normal
902,20,9.4,Normal
902,21,8.3,Normal
902,22,7.1,Normal
902,23,6.5,Normal
903,0,5.9,Normal
903,1,5.6,Normal
903,2,5.3,Normal
903,3,6.6,Normal
903,4,8.1,Normal
903,5,9.8,Normal
903,6,11.5,Normal
903,7,13.2,Normal
903,8,15.1,Normal
903,9,16.0,Normal
903,10,16.9,Normal
903,11,17.5,Normal
903,12,18.0,Normal
903,13,16.9,Normal
903,14,16.1,Normal
903,15,15.4,Normal
903,16,13.9,Normal
903,17,11.9,Normal
903,18,10.1,Normal
903,19,8.9,Normal
903,20,8.1,Normal
903,21,7.3,Normal
903,22,6.7,Normal
903,23,6.1,Normal
904,0,5.4,Normal
904,1,4.1,Normal
904,2,3.9,Buzlanma Riski
904,3,5.4,Normal
904,4,7.3,Normal
904,5,9.3,Normal
904,6,11.8,Normal
904,7,14.1,Normal
904,8,16.0,Normal
904,9,17.5,Normal
904,10,18.6,Normal
904,11,19.5,Normal
904,12,19.9,Normal
904,13,20.0,Normal
904,14,19.9,Normal
904,15,19.5,Normal
904,16,17.9,Normal
904,17,15.5,Normal
904,18,13.7,Normal
904,19,12.6,Normal
904,20,12.0,Normal
904,21,10.9,Normal
904,22,10.0,Normal
904,23,9.3,Normal
905,0,8.8,Normal
905,1,7.7,Normal
905,2,7.5,Normal
905,3,8.8,Normal
905,4,10.6,Normal
905,5,12.7,Normal
905,6,14.8,Normal
905,7,17.1,Normal
905,8,19.0,Normal
905,9,20.4,Normal
905,10,21.6,Normal
905,11,22.3,Normal
905,12,22.7,Normal
905,13,22.4,Normal
905,14,22.2,Normal
905,15,22.0,Normal
905,16,20.6,Normal
905,17,17.7,Normal
905,18,16.6,Normal
905,19,15.0,Normal
905,20,13.7,Normal
905,21,12.7,Normal
905,22,12.0,Normal
905,23,11.3,Normal
906,0,10.6,Normal
906,1,9.4,Normal
906,2,9.0,Normal
906,3,11.2,Normal
906,4,13.9,Normal
906,5,16.1,Normal
906,6,18.4,Normal
906,7,20.6,Normal
906,8,22.5,Normal
906,9,23.9,Normal
906,10,24.7,Normal
906,11,25.0,Normal
906,12,25.2,Normal
906,13,24.9,Normal
906,14,24.3,Normal
906,15,23.5,Normal
906,16,21.3,Normal
906,17,19.1,Normal
906,18,18.6,Normal
906,19,17.0,Normal
906,20,15.0,Normal
906,21,14.1,Normal
906,22,12.8,Normal
906,23,12.1,Normal
907,0,11.6,Normal
907,1,10.7,Normal
907,2,10.4,Normal
907,3,11.5,Normal
907,4,13.2,Normal
907,5,15.0,Normal
907,6,17.1,Normal
907,7,19.3,Normal
907,8,21.1,Normal
907,9,22.4,Normal
907,10,23.7,Normal
907,11,24.6,Normal
907,12,24.7,Normal
907,13,24.4,Normal
907,14,24.1,Normal
907,15,22.7,Normal
907,16,20.2,Normal
907,17,17.9,Normal
907,18,16.4,Normal
907,19,14.7,Normal
907,20,13.5,Normal
907,21,12.3,Normal
907,22,11.0,Normal
907,23,10.2,Normal
908,0,9.4,Normal
908,1,8.8,Normal
908,2,8.2,Normal
908,3,9.7,Normal
908,4,11.2,Normal
908,5,13.1,Normal
908,6,15.1,Normal
908,7,17.3,Normal
908,8,19.3,Normal
908,9,20.9,Normal
908,10,22.1,Normal
908,11,22.4,Normal
908,12,22.3,Normal
908,13,21.9,Normal
908,14,22.8,Normal
908,15,21.6,Normal
908,16,18.6,Normal
908,17,16.7,Normal
908,18,15.7,Normal
908,19,14.3,Normal
908,20,13.2,Normal
908,21,12.4,Normal
908,22,11.4,Normal
908,23,10.5,Normal
909,0,9.9,Normal
909,1,9.4,Normal
909,2,8.9,Normal
909,3,10.1,Normal
909,4,11.8,Normal
909,5,13.6,Normal
909,6,15.8,Normal
909,7,17.8,Normal
909,8,19.5,Normal
909,9,20.1,Normal
909,10,21.1,Normal
909,11,22.3,Normal
909,12,22.9,Normal
909,13,22.3,Normal
909,14,21.3,Normal
909,15,19.9,Normal
909,16,17.7,Normal
909,17,15.3,Normal
909,18,14.2,Normal
909,19,12.7,Normal
909,20,11.1,Normal
909,21,10.2,Normal
909,22,9.6,Normal
909,23,9.0,Normal
910,0,8.4,Normal
910,1,6.8,Normal
910,2,6.3,Normal
910,3,7.2,Normal
910,4,9.1,Normal
910,5,11.2,Normal
910,6,13.5,Normal
910,7,15.7,Normal
910,8,17.8,Normal
910,9,19.3,Normal
910,10,20.6,Normal
910,11,21.7,Normal
910,12,22.4,Normal
910,13,22.2,Normal
910,14,22.2,Normal
910,15,21.7,Normal
910,16,20.5,Normal
910,17,18.0,Normal
910,18,16.6,Normal
910,19,15.0,Normal
910,20,13.7,Normal
910,21,12.9,Normal
910,22,11.8,Normal
910,23,11.0,Normal
911,0,10.5,Normal
911,1,9.1,Normal
911,2,8.9,Normal
911,3,10.6,Normal
911,4,12.7,Normal
911,5,15.2,Normal
911,6,17.7,Normal
911,7,20.0,Normal
911,8,22.0,Normal
911,9,23.5,Normal
911,10,24.5,Normal
911,11,25.2,Normal
911,12,25.4,Normal
911,13,25.8,Normal
911,14,25.8,Normal
911,15,25.1,Normal
911,16,23.0,Normal
911,17,20.4,Normal
911,18,18.7,Normal
911,19,16.9,Normal
911,20,15.9,Normal
911,21,15.1,Normal
911,22,14.0,Normal
911,23,13.0,Normal
912,0,12.2,Normal
912,1,11.6,Normal
912,2,11.1,Normal
912,3,12.3,Normal
912,4,14.9,Normal
912,5,17.4,Normal
912,6,19.6,Normal
912,7,21.6,Normal
912,8,23.3,Normal
912,9,24.7,Normal
912,10,25.8,Normal
912,11,26.6,Normal
912,12,27.0,Normal
912,13,26.7,Normal
912,14,26.2,Normal
912,15,25.5,Normal
912,16,24.3,Normal
912,17,21.0,Normal
912,18,19.7,Normal
912,19,18.1,Normal
912,20,16.7,Normal
912,21,15.3,Normal
912,22,14.4,Normal
912,23,13.6,Normal
913,0,12.7,Normal
913,1,11.1,Normal
913,2,10.5,Normal
913,3,11.8,Normal
913,4,14.0,Normal
913,5,16.3,Normal
913,6,18.7,Normal
913,7,20.9,Normal
913,8,22.7,Normal
913,9,24.1,Normal
913,10,25.2,Normal
913,11,25.9,Normal
913,12,26.2,Normal
913,13,25.7,Normal
913,14,25.1,Normal
913,15,24.2,Normal
913,16,22.6,Normal
913,17,20.1,Normal
913,18,18.5,Normal
913,19,17.2,Normal
913,20,15.9,Normal
913,21,14.8,Normal
913,22,13.9,Normal
913,23,13.1,Normal
914,0,12.3,Normal
914,1,11.8,Normal
914,2,11.5,Normal
914,3,12.6,Normal
914,4,15.6,Normal
914,5,18.2,Normal
914,6,20.5,Normal
914,7,22.7,Normal
914,8,24.8,Normal
914,9,26.5,Normal
914,10,27.6,Normal
914,11,27.8,Normal
914,12,28.0,Normal
914,13,28.2,Normal
914,14,27.6,Normal
914,15,26.8,Normal
914,16,25.4,Normal
914,17,22.2,Normal
914,18,20.4,Normal
914,19,18.7,Normal
914,20,18.6,Normal
914,21,17.6,Normal
914,22,15.9,Normal
914,23,15.2,Normal
915,0,14.3,Normal
915,1,13.5,Normal
915,2,12.4,Normal
915,3,13.4,Normal
915,4,15.1,Normal
915,5,17.4,Normal
915,6,19.8,Normal
915,7,22.1,Normal
915,8,23.9,Normal
915,9,25.0,Normal
915,10,26.1,Normal
915,11,26.3,Normal
915,12,26.0,Normal
915,13,18.0,Normal
915,14,17.8,Normal
915,15,16.8,Normal
915,16,16.8,Normal
915,17,15.7,Normal
915,18,15.0,Normal
915,19,13.8,Normal
915,20,13.0,Normal
915,21,12.8,Normal
915,22,12.5,Normal
915,23,11.8,Normal
916,0,11.8,Normal
916,1,11.3,Normal
916,2,11.1,Normal
916,3,11.2,Normal
916,4,12.2,Normal
916,5,13.6,Normal
916,6,15.4,Normal
916,7,17.0,Normal
916,8,17.4,Normal
916,9,16.9,Normal
916,10,15.9,Normal
916,11,16.5,Normal
916,12,17.1,Normal
916,13,12.4,Normal
916,14,12.5,Normal
916,15,12.9,Normal
916,16,12.4,Normal
916,17,10.6,Normal
916,18,9.8,Normal
916,19,9.2,Normal
916,20,8.7,Normal
916,21,8.3,Normal
916,22,7.8,Normal
916,23,7.2,Normal
917,0,6.9,Normal
917,1,7.2,Normal
917,2,6.6,Normal
917,3,7.9,Normal
917,4,9.6,Normal
917,5,11.7,Normal
917,6,14.0,Normal
917,7,16.4,Normal
917,8,18.5,Normal
917,9,20.3,Normal
917,10,21.6,Normal
917,11,22.4,Normal
917,12,22.9,Normal
917,13,22.7,Normal
917,14,22.4,Normal
917,15,22.1,Normal
917,16,20.5,Normal
917,17,17.4,Normal
917,18,15.9,Normal
917,19,14.2,Normal
917,20,13.3,Normal
917,21,12.4,Normal
917,22,11.1,Normal
917,23,10.1,Normal
918,0,9.4,Normal
918,1,9.4,Normal
918,2,8.7,Normal
918,3,10.2,Normal
918,4,11.7,Normal
918,5,13.5,Normal
918,6,15.6,Normal
918,7,17.9,Normal
918,8,20.0,Normal
918,9,21.8,Normal
918,10,22.9,Normal
918,11,23.4,Normal
918,12,23.2,Normal
918,13,18.6,Normal
918,14,17.5,Normal
918,15,16.2,Normal
918,16,16.2,Normal
918,17,15.1,Normal
918,18,13.8,Normal
918,19,12.6,Normal
918,20,11.9,Normal
918,21,11.4,Normal
918,22,11.3,Normal
918,23,11.3,Normal
919,0,11.1,Normal
919,1,11.2,Normal
919,2,10.8,Normal
919,3,10.8,Normal
919,4,11.2,Normal
919,5,12.3,Normal
919,6,13.3,Normal
919,7,14.5,Normal
919,8,15.6,Normal
919,9,16.1,Normal
919,10,17.3,Normal
919,11,18.6,Normal
919,12,18.6,Normal
919,13,17.7,Normal
919,14,16.6,Normal
919,15,14.4,Normal
919,16,13.6,Normal
919,17,12.6,Normal
919,18,11.6,Normal
919,19,10.9,Normal
919,20,10.2,Normal
919,21,9.3,Normal
919,22,8.5,Normal
919,23,8.3,Normal
920,0,8.2,Normal
920,1,8.2,Normal
920,2,7.5,Normal
920,3,7.8,Normal
920,4,8.1,Normal
920,5,9.1,Normal
920,6,10.1,Normal
920,7,11.5,Normal
920,8,13.1,Normal
920,9,14.3,Normal
920,10,14.6,Normal
920,11,15.7,Normal
920,12,16.1,Normal
920,13,15.0,Normal
920,14,14.8,Normal
920,15,14.5,Normal
920,16,12.6,Normal
920,17,11.6,Normal
920,18,11.3,Normal
920,19,11.2,Normal
920,20,11.1,Normal
920,21,10.6,Normal
920,22,10.1,Normal
920,23,10.4,Normal
921,0,10.2,Normal
921,1,9.8,Normal
921,2,9.4,Normal
921,3,10.3,Normal
921,4,11.1,Normal
921,5,11.8,Normal
921,6,11.9,Normal
921,7,14.2,Normal
921,8,13.5,Normal
921,9,14.3,Normal
921,10,15.9,Normal
921,11,17.2,Normal
921,12,15.4,Normal
921,13,14.4,Normal
921,14,14.7,Normal
921,15,12.8,Normal
921,16,11.5,Normal
921,17,10.6,Normal
921,18,10.9,Normal
921,19,10.6,Normal
921,20,10.3,Normal
921,21,10.5,Normal
921,22,9.9,Normal
921,23,9.9,Normal
922,0,9.3,Normal
922,1,9.1,Normal
922,2,8.6,Normal
922,3,10.0,Normal
922,4,11.6,Normal
922,5,13.1,Normal
922,6,14.7,Normal
922,7,15.8,Normal
922,8,16.8,Normal
922,9,18.4,Normal
922,10,19.0,Normal
922,11,19.5,Normal
922,12,19.8,Normal
922,13,18.5,Normal
922,14,18.4,Normal
922,15,18.1,Normal
922,16,17.0,Normal
922,17,14.6,Normal
922,18,13.9,Normal
922,19,13.4,Normal
922,20,12.7,Normal
922,21,12.0,Normal
922,22,11.5,Normal
922,23,11.1,Normal
923,0,10.7,Normal
923,1,10.7,Normal
923,2,10.2,Normal
923,3,11.0,Normal
923,4,13.0,Normal
923,5,14.8,Normal
923,6,16.6,Normal
923,7,18.3,Normal
923,8,20.0,Normal
923,9,21.6,Normal
923,10,22.6,Normal
923,11,23.0,Normal
923,12,23.5,Normal
923,13,21.7,Normal
923,14,21.5,Normal
923,15,20.9,Normal
923,16,19.5,Normal
923,17,17.6,Normal
923,18,16.5,Normal
923,19,15.2,Normal
923,20,14.1,Normal
923,21,13.1,Normal
923,22,12.4,Normal
923,23,11.8,Normal
924,0,11.4,Normal
924,1,10.7,Normal
924,2,10.4,Normal
924,3,11.6,Normal
924,4,14.0,Normal
924,5,15.6,Normal
924,6,17.4,Normal
924,7,19.2,Normal
